event_id,user_id,session_id,content_id,event_name,event_timestamp
11247,748,,,subscription_purchased,2026-06-13 00:29:00
11248,748,14934,,content_click,2026-07-18 16:21:00
11249,748,14929,,search,2026-08-01 23:09:00
11250,749,14950,,app_open,2026-06-19 04:08:00
11251,749,14957,123,subscription_purchased,2026-06-19 20:08:00
11252,749,14962,,content_click,2026-07-08 14:14:00
11253,749,14947,,playback_start,2026-07-31 22:12:00
11254,749,,8,content_click,2025-12-16 00:27:00
11255,749,14957,214,content_click,2026-06-19 20:01:00
11256,749,,129,content_click,2026-03-13 00:26:00
11257,749,14957,166,trial_started,2026-06-19 20:03:00
11258,749,14952,125,content_click,2026-03-18 13:06:00
11259,749,14962,488,playback_start,2026-07-08 14:04:00
11260,749,14945,,subscription_cancelled,2026-01-20 12:21:00
11261,750,14973,128,playback_complete,2026-03-09 10:17:00
11262,750,14970,425,playback_complete,2026-02-04 18:19:00
11263,750,14969,199,content_click,2025-04-12 14:16:00
11264,750,14970,,playback_start,2026-02-04 18:22:00
11265,750,14968,,app_open,2025-10-02 05:28:00
11266,750,,,playback_start,2025-07-09 00:10:00
11267,750,14967,,trial_started,2026-05-21 10:20:00
11268,750,14971,,trial_started,2025-12-15 10:14:00
11269,750,14975,443,subscription_cancelled,2026-08-01 04:28:00
11270,750,14978,12,app_open,2026-02-09 00:06:00
11271,750,,463,subscription_purchased,2025-05-01 00:06:00
11272,750,14982,274,subscription_purchased,2025-05-12 02:09:00
11273,750,14973,265,subscription_cancelled,2026-03-09 10:02:00
11274,750,14976,177,playback_complete,2026-06-30 10:06:00
11275,751,14988,39,subscription_cancelled,2025-09-22 18:07:00
11276,751,14998,303,playback_start,2025-07-08 01:12:00
11277,751,14987,161,search,2026-03-27 18:23:00
11278,751,14987,376,playback_complete,2026-03-27 18:26:00
11279,751,,296,playback_start,2025-11-19 00:19:00
11280,751,14993,234,playback_start,2026-03-18 17:13:00
11281,751,14990,375,playback_complete,2026-04-16 11:08:00
11282,751,14985,466,search,2025-08-12 12:19:00
11283,751,14988,,playback_start,2025-09-22 18:25:00
11284,751,14987,170,trial_started,2026-03-27 18:19:00
11285,751,,,playback_start,2026-06-14 00:13:00
11286,751,14999,,app_open,2026-09-07 20:11:00
11287,751,,70,trial_started,2025-11-09 00:07:00
11288,751,14994,34,subscription_purchased,2026-01-29 02:29:00
11289,752,15003,374,content_click,2026-03-24 19:09:00
11290,752,15004,490,app_open,2026-02-06 16:03:00
11291,752,,362,app_open,2025-11-22 00:18:00
11292,752,15006,362,app_open,2026-07-15 11:14:00
11293,752,15002,35,content_click,2026-02-08 08:02:00
11294,752,15007,,trial_started,2026-07-01 01:25:00
11295,752,15015,296,playback_start,2026-07-23 12:08:00
11296,752,15004,166,playback_start,2026-02-06 16:07:00
11297,752,15004,97,subscription_purchased,2026-02-06 16:05:00
11298,752,15008,337,content_click,2026-03-05 20:17:00
11299,752,15001,,app_open,2025-11-08 22:18:00
11300,752,15004,,trial_started,2026-02-06 16:27:00
11301,752,15003,486,content_click,2026-03-24 19:16:00
11302,752,15009,,subscription_cancelled,2025-11-14 04:18:00
11303,753,,,subscription_cancelled,2026-07-20 00:25:00
11304,753,15020,,app_open,2025-10-09 05:21:00
11305,753,15024,338,trial_started,2025-04-23 12:09:00
11306,753,,,trial_started,2025-07-03 00:01:00
11307,753,15034,,subscription_cancelled,2026-01-27 00:29:00
11308,753,15021,242,trial_started,2025-11-25 06:17:00
11309,753,15022,383,playback_start,2026-05-29 19:26:00
11310,753,15032,419,playback_complete,2026-07-13 11:27:00
11311,753,15026,,subscription_cancelled,2025-04-20 15:25:00
11312,753,15021,61,app_open,2025-11-25 06:15:00
11313,753,15023,441,playback_start,2025-11-08 03:18:00
11314,754,15042,356,content_click,2026-06-29 17:13:00
11315,754,15043,379,playback_complete,2026-08-26 06:01:00
11316,754,15044,326,subscription_cancelled,2026-06-20 20:10:00
11317,754,15046,237,subscription_cancelled,2026-06-25 07:20:00
11318,754,15036,299,trial_started,2026-02-02 20:26:00
11319,754,15049,,content_click,2026-06-29 20:08:00
11320,754,15052,321,content_click,2026-09-06 06:07:00
11321,754,15042,174,search,2026-06-29 17:21:00
11322,754,15052,182,trial_started,2026-09-06 06:22:00
11323,754,15045,500,playback_start,2026-05-21 08:10:00
11324,754,15045,258,content_click,2026-05-21 08:09:00
11325,754,15052,270,app_open,2026-09-06 06:08:00
11326,754,15042,,search,2026-06-29 17:24:00
11327,754,15046,22,search,2026-06-25 07:00:00
11328,754,,154,subscription_cancelled,2026-03-01 00:16:00
11329,754,15042,,subscription_purchased,2026-06-29 17:21:00
11330,755,15053,252,subscription_cancelled,2026-04-03 23:11:00
11331,755,15063,104,subscription_cancelled,2026-07-08 13:27:00
11332,755,15057,480,trial_started,2026-02-08 23:07:00
11333,755,15057,256,app_open,2026-02-08 23:06:00
11334,755,15069,396,app_open,2025-05-12 21:08:00
11335,755,15057,423,trial_started,2026-02-08 23:13:00
11336,755,15060,,app_open,2026-03-28 17:18:00
11337,755,15053,12,subscription_purchased,2026-04-03 23:03:00
11338,755,,433,subscription_cancelled,2025-05-24 00:08:00
11339,755,15057,,content_click,2026-02-08 23:06:00
11340,755,15058,,app_open,2026-07-09 07:12:00
11341,755,15067,,app_open,2026-01-17 10:07:00
11342,755,,190,app_open,2026-01-21 00:01:00
11343,755,15061,426,subscription_cancelled,2026-08-23 13:17:00
11344,755,15066,164,trial_started,2025-11-13 09:20:00
11345,755,15056,62,search,2026-06-03 09:01:00
11346,755,15063,378,content_click,2026-07-08 13:23:00
11347,756,15089,311,playback_start,2025-12-10 17:20:00
11348,756,15087,104,playback_start,2025-10-12 11:19:00
11349,756,15096,96,subscription_purchased,2026-06-29 01:00:00
11350,756,15094,,content_click,2026-02-02 05:13:00
11351,756,15080,399,search,2026-01-18 09:25:00
11352,756,,,search,2026-09-07 00:08:00
11353,756,15091,,content_click,2026-05-07 05:04:00
11354,756,15075,,search,2026-02-07 07:05:00
11355,756,15091,,trial_started,2026-05-07 05:15:00
11356,756,15084,308,trial_started,2026-06-13 01:10:00
11357,756,,,playback_complete,2026-06-16 00:16:00
11358,756,15094,51,content_click,2026-02-02 05:21:00
11359,756,15084,69,playback_start,2026-06-13 01:07:00
11360,756,15092,,content_click,2025-09-16 01:05:00
11361,756,15085,409,playback_complete,2026-03-13 00:17:00
11362,756,15077,96,search,2026-04-09 19:16:00
11363,756,15090,,trial_started,2026-01-27 12:01:00
11364,756,15083,,subscription_purchased,2026-08-31 10:08:00
11365,756,15084,72,playback_start,2026-06-13 01:29:00
11366,757,15117,133,content_click,2026-07-22 17:09:00
11367,757,15104,,subscription_purchased,2026-08-22 20:09:00
11368,757,15099,459,subscription_purchased,2026-09-07 23:20:00
11369,757,15112,71,subscription_purchased,2026-08-23 04:12:00
11370,757,15109,,search,2026-08-01 17:17:00
11371,757,15097,13,subscription_purchased,2026-08-24 14:10:00
11372,757,15115,,content_click,2026-07-30 10:09:00
11373,757,15116,427,trial_started,2026-07-12 21:04:00
11374,757,15097,7,subscription_cancelled,2026-08-24 14:06:00
11375,757,15102,,app_open,2026-07-31 08:15:00
11376,757,15113,293,search,2026-08-24 22:21:00
11377,757,15111,352,playback_complete,2026-08-02 01:27:00
11378,757,15112,94,app_open,2026-08-23 04:29:00
11379,757,15118,,search,2026-07-17 09:00:00
11380,757,,98,playback_complete,2026-07-30 00:00:00
11381,757,15113,144,content_click,2026-08-24 22:10:00
11382,757,15105,294,subscription_purchased,2026-08-23 00:19:00
11383,757,15110,,trial_started,2026-08-02 03:25:00
11384,757,15116,316,subscription_cancelled,2026-07-12 21:08:00
11385,758,,453,search,2026-08-30 00:26:00
11386,758,15138,178,playback_complete,2026-08-30 16:28:00
11387,758,15131,44,playback_complete,2026-09-01 12:07:00
11388,758,15128,330,subscription_purchased,2026-09-01 07:28:00
11389,758,15132,,subscription_cancelled,2026-09-04 05:30:00
11390,758,15134,245,subscription_cancelled,2026-09-01 17:15:00
11391,758,15135,,trial_started,2026-09-05 21:03:00
11392,758,15128,171,search,2026-09-01 07:21:00
11393,758,15139,43,subscription_cancelled,2026-09-04 15:17:00
11394,758,15131,,playback_complete,2026-09-01 12:25:00
11395,758,15135,57,content_click,2026-09-05 21:24:00
11396,759,15143,,playback_complete,2026-07-26 09:30:00
11397,759,15159,,trial_started,2026-06-25 13:30:00
11398,759,15157,394,subscription_cancelled,2026-06-29 15:09:00
11399,759,15161,135,playback_complete,2026-07-13 14:01:00
11400,759,15143,440,app_open,2026-07-26 09:25:00
11401,759,15142,492,playback_complete,2026-09-06 11:28:00
11402,759,,87,search,2026-07-12 00:26:00
11403,759,15145,31,search,2026-07-15 20:03:00
11404,759,,251,subscription_cancelled,2026-08-29 00:22:00
11405,759,15156,,app_open,2026-06-16 13:22:00
11406,759,15159,466,playback_start,2026-06-25 13:00:00
11407,759,15143,338,app_open,2026-07-26 09:02:00
11408,759,15161,,app_open,2026-07-13 14:09:00
11409,759,15153,155,search,2026-07-27 10:30:00
11410,760,15184,148,playback_complete,2026-06-12 23:26:00
11411,760,15172,,subscription_cancelled,2026-02-24 16:19:00
11412,760,,,content_click,2026-07-24 00:28:00
11413,760,15174,,trial_started,2026-03-17 00:13:00
11414,760,15170,406,playback_complete,2026-01-09 16:23:00
11415,760,15179,,app_open,2026-06-16 02:20:00
11416,760,15166,182,trial_started,2026-07-05 13:29:00
11417,760,15174,17,playback_start,2026-03-17 00:29:00
11418,760,15185,460,search,2026-03-09 04:14:00
11419,760,15178,111,app_open,2026-01-05 07:01:00
11420,760,15182,,subscription_cancelled,2026-06-03 10:08:00
11421,760,15174,84,trial_started,2026-03-17 00:02:00
11422,760,15175,227,app_open,2026-01-25 13:28:00
11423,760,15177,,search,2026-08-03 07:30:00
11424,761,,,app_open,2026-05-21 00:14:00
11425,761,,,trial_started,2025-11-10 00:17:00
11426,761,15187,7,playback_complete,2026-04-20 14:26:00
11427,761,15197,47,search,2025-12-04 01:25:00
11428,761,,475,trial_started,2026-05-27 00:25:00
11429,761,15189,456,app_open,2025-11-08 05:01:00
11430,761,15198,103,playback_start,2025-12-01 11:15:00
11431,761,15187,,subscription_cancelled,2026-04-20 14:03:00
11432,761,15192,,subscription_cancelled,2026-06-29 16:02:00
11433,761,,416,app_open,2025-10-24 00:06:00
11434,762,,413,subscription_purchased,2026-07-24 00:00:00
11435,762,15205,,playback_complete,2026-06-19 07:30:00
11436,762,15221,166,search,2026-08-23 11:02:00
11437,762,15222,,playback_start,2026-07-04 02:12:00
11438,762,15213,281,subscription_cancelled,2026-07-18 09:28:00
11439,762,15206,135,app_open,2026-07-08 04:10:00
11440,762,,303,search,2026-07-08 00:01:00
11441,762,15214,171,subscription_purchased,2026-08-20 00:00:00
11442,762,15215,287,app_open,2026-07-12 20:17:00
11443,762,15215,326,search,2026-07-12 20:21:00
11444,762,15205,252,subscription_purchased,2026-06-19 07:20:00
11445,762,15216,,trial_started,2026-07-09 06:08:00
11446,762,15208,145,playback_start,2026-07-23 14:04:00
11447,763,15226,,subscription_cancelled,2026-08-09 21:20:00
11448,763,15225,,search,2026-09-01 15:09:00
11449,763,,130,search,2026-08-23 00:06:00
11450,763,15231,242,trial_started,2026-08-31 19:28:00
11451,763,15230,,content_click,2026-08-09 21:12:00
11452,763,15240,460,playback_start,2026-09-03 15:25:00
11453,763,15234,,app_open,2026-08-30 06:07:00
11454,763,15230,,subscription_cancelled,2026-08-09 21:06:00
11455,763,15227,486,trial_started,2026-08-08 10:17:00
11456,763,15228,322,trial_started,2026-08-03 13:17:00
11457,763,15233,,trial_started,2026-08-23 02:00:00
11458,763,,338,search,2026-08-29 00:09:00
11459,763,15243,,subscription_cancelled,2026-08-08 18:00:00
11460,763,,,subscription_cancelled,2026-09-02 00:14:00
11461,764,15253,333,app_open,2026-06-02 14:09:00
11462,764,15245,442,app_open,2026-01-07 18:29:00
11463,764,15255,,app_open,2026-01-30 20:17:00
11464,764,15247,,trial_started,2026-01-30 06:10:00
11465,764,15248,340,app_open,2026-05-31 14:15:00
11466,764,15261,383,app_open,2026-09-03 06:08:00
11467,764,15244,344,subscription_purchased,2026-03-26 07:08:00
11468,764,,324,playback_complete,2025-12-24 00:15:00
11469,764,15249,375,content_click,2026-01-26 15:16:00
11470,764,15245,144,playback_complete,2026-01-07 18:02:00
11471,764,15261,308,subscription_cancelled,2026-09-03 06:01:00
11472,764,,,playback_start,2025-10-30 00:05:00
11473,764,15256,399,subscription_purchased,2025-11-14 11:02:00
11474,764,15258,,app_open,2026-07-02 19:29:00
11475,764,15255,147,playback_start,2026-01-30 20:15:00
11476,765,15277,,search,2026-07-21 19:09:00
11477,765,15282,242,playback_start,2026-08-21 01:08:00
11478,765,15281,,content_click,2026-07-14 07:26:00
11479,765,,307,playback_start,2026-08-04 00:02:00
11480,765,,,app_open,2026-08-30 00:07:00
11481,765,15269,338,trial_started,2026-08-31 16:18:00
11482,765,15265,368,content_click,2026-08-31 05:15:00
11483,765,,39,subscription_purchased,2026-08-11 00:29:00
11484,765,15280,81,trial_started,2026-08-28 12:06:00
11485,765,15275,378,subscription_purchased,2026-08-20 11:25:00
11486,765,15266,334,subscription_cancelled,2026-07-11 04:07:00
11487,765,15278,,search,2026-07-31 16:19:00
11488,766,15303,223,playback_complete,2026-03-23 03:29:00
11489,766,15295,,subscription_cancelled,2026-03-19 02:06:00
11490,766,15300,57,playback_start,2026-05-27 03:11:00
11491,766,15292,406,playback_complete,2026-04-14 07:24:00
11492,766,15299,,subscription_cancelled,2026-03-26 01:00:00
11493,766,15300,41,subscription_purchased,2026-05-27 03:25:00
11494,766,15301,290,search,2026-05-09 07:20:00
11495,766,15303,23,trial_started,2026-03-23 03:18:00
11496,766,15304,,subscription_cancelled,2026-07-25 09:01:00
11497,766,15305,,content_click,2026-04-17 04:13:00
11498,766,15298,40,subscription_cancelled,2026-06-30 05:30:00
11499,767,15309,,search,2026-05-30 11:12:00
11500,767,15308,164,app_open,2026-08-01 17:02:00
11501,767,15309,,content_click,2026-05-30 11:24:00
11502,767,15324,,content_click,2026-05-20 20:18:00
11503,767,15309,155,search,2026-05-30 11:11:00
11504,767,15313,,subscription_purchased,2026-08-11 06:03:00
11505,767,,,app_open,2026-08-29 00:00:00
11506,767,15318,159,search,2026-08-16 20:27:00
11507,767,15307,,playback_start,2026-06-08 17:09:00
11508,767,,157,content_click,2026-06-13 00:14:00
11509,767,15311,,content_click,2026-05-31 01:03:00
11510,767,15325,246,playback_start,2026-09-06 22:21:00
11511,767,15310,185,subscription_cancelled,2026-08-18 07:13:00
11512,767,15311,,app_open,2026-05-31 01:30:00
11513,767,,,app_open,2026-08-10 00:15:00
11514,767,15323,173,content_click,2026-08-02 21:28:00
11515,768,15329,478,search,2026-06-20 23:07:00
11516,768,,476,app_open,2026-03-07 00:28:00
11517,768,15330,,search,2026-07-01 18:04:00
11518,768,,,playback_complete,2026-06-14 00:30:00
11519,768,15340,,trial_started,2026-06-22 00:02:00
11520,768,15340,308,subscription_cancelled,2026-06-22 00:06:00
11521,768,15328,387,subscription_purchased,2026-07-24 00:29:00
11522,768,15338,22,subscription_cancelled,2026-08-18 22:08:00
11523,768,15333,324,playback_complete,2026-06-10 15:02:00
11524,768,15329,99,trial_started,2026-06-20 23:23:00
11525,768,15327,,trial_started,2026-08-28 12:08:00
11526,768,15334,383,playback_start,2026-04-09 01:14:00
11527,768,15329,25,playback_start,2026-06-20 23:13:00
11528,768,15331,77,trial_started,2026-08-20 09:03:00
11529,769,15362,298,playback_complete,2026-05-07 10:23:00
11530,769,15347,,content_click,2026-07-13 10:18:00
11531,769,15351,26,subscription_cancelled,2026-05-14 02:27:00
11532,769,15361,,search,2026-07-15 12:14:00
11533,769,15369,418,trial_started,2026-08-02 03:03:00
11534,769,15347,,subscription_cancelled,2026-07-13 10:17:00
11535,769,15358,,subscription_cancelled,2026-04-15 11:08:00
11536,769,,,subscription_purchased,2026-02-14 00:22:00
11537,769,,,search,2026-08-03 00:10:00
11538,769,15361,296,subscription_cancelled,2026-07-15 12:07:00
11539,769,,,content_click,2026-08-09 00:08:00
11540,769,15360,,subscription_cancelled,2026-06-08 04:17:00
11541,769,15363,294,search,2026-05-18 03:19:00
11542,769,15365,,subscription_purchased,2026-06-04 13:05:00
11543,769,,232,playback_complete,2026-07-05 00:20:00
11544,769,15348,,trial_started,2026-03-06 05:07:00
11545,769,15369,335,playback_complete,2026-08-02 03:00:00
11546,769,15347,,playback_complete,2026-07-13 10:09:00
11547,770,15384,,playback_complete,2026-04-06 16:08:00
11548,770,15386,51,playback_complete,2025-11-25 01:11:00
11549,770,15383,,subscription_purchased,2025-08-21 06:02:00
11550,770,15386,362,search,2025-11-25 01:03:00
11551,770,15386,172,search,2025-11-25 01:01:00
11552,770,15371,,content_click,2026-03-15 16:19:00
11553,770,15380,454,subscription_cancelled,2025-07-14 11:27:00
11554,770,15378,350,app_open,2026-08-03 14:10:00
11555,770,15382,,search,2025-10-16 14:03:00
11556,770,,,content_click,2026-04-10 00:01:00
11557,770,15378,235,subscription_cancelled,2026-08-03 14:29:00
11558,770,,,app_open,2026-03-06 00:29:00
11559,771,15399,,app_open,2025-10-23 02:09:00
11560,771,15399,261,content_click,2025-10-23 02:10:00
11561,771,15390,,subscription_cancelled,2026-08-30 09:11:00
11562,771,15396,,playback_start,2025-12-10 23:07:00
11563,771,15399,,subscription_purchased,2025-10-23 02:21:00
11564,771,,178,playback_start,2026-05-17 00:17:00
11565,771,15397,348,content_click,2025-12-17 00:03:00
11566,771,15389,307,subscription_purchased,2026-08-14 20:26:00
11567,771,15399,,trial_started,2025-10-23 02:04:00
11568,771,15399,324,search,2025-10-23 02:12:00
11569,771,,473,subscription_cancelled,2025-11-26 00:15:00
11570,771,15394,361,playback_complete,2026-03-11 05:28:00
11571,771,15389,,playback_complete,2026-08-14 20:14:00
11572,771,,,app_open,2026-09-07 00:11:00
11573,771,15405,,subscription_cancelled,2025-12-01 09:10:00
11574,772,15411,4,content_click,2026-06-19 00:28:00
11575,772,15420,76,trial_started,2026-02-17 00:02:00
11576,772,15422,,playback_start,2026-04-14 15:11:00
11577,772,15420,9,trial_started,2026-02-17 00:23:00
11578,772,15418,7,subscription_purchased,2026-05-24 17:07:00
11579,772,15418,362,subscription_cancelled,2026-05-24 17:23:00
11580,772,15427,,playback_start,2026-03-09 11:21:00
11581,772,15426,,playback_complete,2026-04-16 22:27:00
11582,772,15413,,playback_complete,2026-05-08 12:26:00
11583,772,,,search,2026-08-04 00:13:00
11584,772,15413,56,search,2026-05-08 12:20:00
11585,773,15445,196,subscription_purchased,2026-07-16 05:30:00
11586,773,15439,,subscription_purchased,2026-05-18 12:11:00
11587,773,15433,126,content_click,2026-06-02 15:22:00
11588,773,15429,,subscription_cancelled,2026-08-15 04:22:00
11589,773,15440,357,content_click,2026-08-15 21:09:00
11590,773,15435,89,search,2026-06-23 19:26:00
11591,773,15439,139,content_click,2026-05-18 12:25:00
11592,773,15440,,app_open,2026-08-15 21:02:00
11593,773,15435,19,app_open,2026-06-23 19:10:00
11594,773,15435,499,subscription_cancelled,2026-06-23 19:07:00
11595,774,,,subscription_cancelled,2026-08-09 00:26:00
11596,774,15447,,trial_started,2026-08-13 16:02:00
11597,774,,,app_open,2026-08-29 00:26:00
11598,774,15450,178,playback_complete,2026-08-13 14:25:00
11599,774,15460,,search,2026-08-12 15:20:00
11600,774,15449,,subscription_purchased,2026-08-11 17:19:00
11601,774,15458,128,trial_started,2026-08-09 10:16:00
11602,774,15457,,subscription_cancelled,2026-09-03 19:00:00
11603,774,15467,160,content_click,2026-09-02 02:20:00
11604,774,15462,89,subscription_cancelled,2026-08-23 17:06:00
11605,774,15460,,subscription_cancelled,2026-08-12 15:28:00
11606,774,,,trial_started,2026-08-15 00:01:00
11607,775,15473,,search,2026-01-30 13:16:00
11608,775,15489,,subscription_cancelled,2026-07-06 18:17:00
11609,775,15482,,content_click,2026-06-10 13:30:00
11610,775,35920,,search,2026-01-28 18:13:00
11611,775,15486,,subscription_purchased,2026-01-28 18:07:00
11612,775,15482,,subscription_purchased,2026-06-10 13:30:00
11613,775,15472,416,playback_complete,2026-08-14 07:26:00
11614,775,15489,,subscription_cancelled,2026-07-06 18:22:00
11615,775,15485,110,trial_started,2026-05-15 02:09:00
11616,775,15470,113,subscription_purchased,2026-08-12 22:11:00
11617,775,15478,129,playback_start,2026-04-30 05:04:00
11618,775,,241,playback_complete,2026-02-17 00:22:00
11619,775,15475,424,playback_start,2026-02-18 19:04:00
11620,775,15489,,trial_started,2026-07-06 18:07:00
11621,775,15474,,trial_started,2026-02-26 03:08:00
11622,775,15484,,subscription_purchased,2026-08-27 17:26:00
11623,776,,478,trial_started,2026-07-21 00:07:00
11624,776,15499,416,playback_start,2026-08-08 07:16:00
11625,776,,,app_open,2026-08-14 00:03:00
11626,776,15504,,app_open,2026-05-10 01:23:00
11627,776,15494,218,subscription_purchased,2026-05-04 15:03:00
11628,776,15490,191,playback_start,2026-05-14 12:27:00
11629,776,15500,277,playback_start,2026-06-19 13:28:00
11630,776,15498,153,playback_complete,2026-06-13 03:09:00
11631,776,15507,,content_click,2026-08-30 21:16:00
11632,776,,,playback_complete,2026-06-09 00:11:00
11633,776,15500,155,subscription_cancelled,2026-06-19 13:30:00
11634,776,15506,,content_click,2026-05-15 07:12:00
11635,776,15507,430,subscription_cancelled,2026-08-30 21:05:00
11636,776,15496,101,app_open,2026-09-04 11:18:00
11637,776,15496,,subscription_purchased,2026-09-04 11:25:00
11638,777,15515,,search,2026-04-06 19:25:00
11639,777,15518,,content_click,2025-07-10 15:09:00
11640,777,15514,131,app_open,2025-11-24 07:08:00
11641,777,15520,52,playback_complete,2026-05-03 06:00:00
11642,777,15512,270,subscription_cancelled,2026-01-05 07:12:00
11643,777,15518,,subscription_cancelled,2025-07-10 15:14:00
11644,777,15517,,playback_start,2026-01-28 03:13:00
11645,777,15510,314,playback_complete,2025-09-21 11:04:00
11646,777,15518,493,app_open,2025-07-10 15:07:00
11647,777,15509,86,trial_started,2025-10-22 23:00:00
11648,777,15516,,playback_complete,2026-08-05 18:11:00
11649,777,15508,34,app_open,2025-07-15 19:19:00
11650,777,15519,,app_open,2026-07-02 08:24:00
11651,778,15529,178,subscription_cancelled,2026-08-17 05:18:00
11652,778,15527,410,playback_complete,2026-09-04 02:14:00
11653,778,15529,371,app_open,2026-08-17 05:29:00
11654,778,,496,search,2026-07-28 00:15:00
11655,778,15529,71,playback_complete,2026-08-17 05:18:00
11656,778,15526,55,subscription_cancelled,2026-07-18 10:20:00
11657,778,15524,,trial_started,2026-07-08 14:25:00
11658,778,15531,215,search,2026-07-18 22:15:00
11659,778,15531,,content_click,2026-07-18 22:30:00
11660,778,15525,293,subscription_cancelled,2026-07-29 02:20:00
11661,779,15549,368,trial_started,2026-06-27 10:28:00
11662,779,15537,440,playback_start,2026-04-17 08:06:00
11663,779,15553,470,subscription_purchased,2026-06-06 21:20:00
11664,779,15532,,playback_complete,2025-09-19 12:10:00
11665,779,15540,,content_click,2026-06-20 17:11:00
11666,779,,,subscription_cancelled,2026-04-10 00:22:00
11667,779,15548,451,subscription_cancelled,2026-03-08 21:07:00
11668,779,15550,110,subscription_purchased,2026-07-16 19:15:00
11669,779,15534,489,search,2025-08-16 22:06:00
11670,779,15533,90,search,2026-08-04 01:06:00
11671,779,15544,221,playback_start,2025-10-04 01:14:00
11672,779,15543,,trial_started,2025-11-22 12:20:00
11673,779,15551,76,content_click,2025-07-08 20:28:00
11674,779,15539,117,playback_complete,2025-08-04 06:12:00
11675,779,15536,266,subscription_purchased,2025-10-12 18:28:00
11676,779,15543,,app_open,2025-11-22 12:09:00
11677,780,15569,232,app_open,2026-02-19 06:05:00
11678,780,15568,,trial_started,2026-06-12 02:23:00
11679,780,,,search,2026-02-25 00:27:00
11680,780,15563,206,playback_complete,2026-05-30 15:18:00
11681,780,15563,375,subscription_purchased,2026-05-30 15:07:00
11682,780,15573,204,subscription_cancelled,2026-02-09 15:18:00
11683,780,15574,424,playback_complete,2026-07-29 04:13:00
11684,780,15556,108,search,2026-06-19 14:30:00
11685,780,15565,53,subscription_cancelled,2026-04-27 20:22:00
11686,780,15565,328,search,2026-04-27 20:29:00
11687,781,15587,184,app_open,2026-03-30 13:21:00
11688,781,15594,,subscription_cancelled,2026-04-17 04:04:00
11689,781,15594,329,search,2026-04-17 04:00:00
11690,781,15583,,subscription_purchased,2026-08-25 23:22:00
11691,781,15588,,app_open,2026-05-09 09:02:00
11692,781,15591,,app_open,2026-05-07 09:20:00
11693,781,15601,221,content_click,2026-08-20 13:02:00
11694,781,15598,,content_click,2026-05-06 14:13:00
11695,781,15575,,content_click,2026-01-30 15:23:00
11696,781,15602,160,subscription_purchased,2026-01-02 10:00:00
11697,781,15600,67,app_open,2026-01-15 03:21:00
11698,781,15589,386,content_click,2025-12-07 03:20:00
11699,782,15611,204,trial_started,2026-02-27 06:19:00
11700,782,15619,,content_click,2026-03-28 12:13:00
11701,782,15616,,content_click,2026-03-06 21:01:00
11702,782,15616,140,subscription_cancelled,2026-03-06 21:02:00
11703,782,15617,414,app_open,2026-07-23 19:30:00
11704,782,15623,,playback_start,2026-04-03 10:09:00
11705,782,15609,81,trial_started,2026-07-19 17:28:00
11706,782,15618,,content_click,2026-02-25 16:04:00
11707,782,15621,478,subscription_purchased,2026-08-29 02:00:00
11708,782,15623,274,content_click,2026-04-03 10:25:00
11709,782,15611,191,content_click,2026-02-27 06:17:00
11710,782,15620,426,app_open,2026-03-02 21:25:00
11711,782,15623,105,app_open,2026-04-03 10:15:00
11712,782,15616,,subscription_purchased,2026-03-06 21:24:00
11713,782,15617,,subscription_purchased,2026-07-23 19:11:00
11714,783,15637,88,subscription_cancelled,2025-11-09 07:19:00
11715,783,15633,472,search,2026-05-07 21:02:00
11716,783,,,app_open,2025-09-06 00:18:00
11717,783,15641,,trial_started,2025-08-15 20:03:00
11718,783,15628,245,trial_started,2025-10-10 01:12:00
11719,783,15636,303,playback_complete,2026-04-30 11:03:00
11720,783,,339,search,2026-03-09 00:16:00
11721,783,,458,subscription_cancelled,2025-12-21 00:18:00
11722,783,15641,132,search,2025-08-15 20:24:00
11723,783,15634,363,subscription_cancelled,2026-02-14 19:19:00
11724,783,35999,,app_open,2025-08-29 18:25:00
11725,783,15626,,subscription_purchased,2025-10-13 23:27:00
11726,783,15638,,subscription_cancelled,2026-04-14 12:12:00
11727,783,,44,subscription_cancelled,2025-11-16 00:19:00
11728,783,15632,73,subscription_cancelled,2026-01-24 13:02:00
11729,783,15638,407,playback_start,2026-04-14 12:30:00
11730,783,15640,418,content_click,2025-11-18 02:17:00
11731,783,,18,app_open,2026-04-06 00:29:00
11732,783,15628,191,playback_complete,2025-10-10 01:27:00
11733,783,15637,411,playback_start,2025-11-09 07:16:00
11734,783,15632,188,playback_start,2026-01-24 13:17:00
11735,784,15655,,content_click,2026-05-28 08:30:00
11736,784,15645,76,app_open,2026-05-06 19:03:00
11737,784,15655,433,subscription_cancelled,2026-05-28 08:11:00
11738,784,,423,subscription_purchased,2026-05-16 00:25:00
11739,784,15650,100,search,2026-08-21 04:01:00
11740,784,15642,151,playback_complete,2026-08-17 17:12:00
11741,784,15660,107,search,2026-06-02 07:02:00
11742,784,15655,210,content_click,2026-05-28 08:07:00
11743,784,,,trial_started,2026-06-30 00:09:00
11744,784,15661,,app_open,2026-06-05 06:04:00
11745,784,15650,,playback_complete,2026-08-21 04:11:00
11746,784,15652,,search,2026-06-21 13:27:00
11747,784,15652,357,subscription_purchased,2026-06-21 13:09:00
11748,784,,,search,2026-06-05 00:20:00
11749,784,15656,18,content_click,2026-06-25 06:17:00
