user_id,signup_timestamp,signup_platform,campaign_id,trial_eligible,country
464,2025-12-25 00:00:00,ios,INSTA_REEL,1,IN
465,2026-09-01 00:00:00,android,GOOGLE_SEARCH,1,IN
466,2026-07-26 00:00:00,android,GOOGLE_SEARCH,1,IN
467,2025-11-16 00:00:00,android,,1,IN
468,2025-12-23 00:00:00,ios,REFERRAL,0,IN
469,2026-06-10 00:00:00,ios,GOOGLE_SEARCH,0,IN
470,2025-06-04 00:00:00,smart_tv,,1,IN
471,2026-01-03 00:00:00,ios,FB_JAN,1,IN
472,2025-11-12 00:00:00,smart_tv,,0,IN
473,2025-12-20 00:00:00,web,FB_JAN,1,IN
474,2026-02-23 00:00:00,android,FB_JAN,1,IN
475,2026-02-07 00:00:00,smart_tv,FB_JAN,1,IN
476,2025-06-07 00:00:00,android,FB_JAN,1,IN
477,2025-08-05 00:00:00,web,REFERRAL,0,IN
478,2025-08-18 00:00:00,android,GOOGLE_SEARCH,0,IN
479,2025-11-08 00:00:00,web,GOOGLE_SEARCH,1,IN
480,2026-04-13 00:00:00,web,FB_JAN,1,IN
481,2025-08-20 00:00:00,web,GOOGLE_SEARCH,1,IN
482,2025-10-22 00:00:00,web,FB_JAN,1,IN
483,2025-05-21 00:00:00,android,GOOGLE_SEARCH,1,IN
484,2026-05-15 00:00:00,android,,1,IN
485,2026-05-08 00:00:00,android,REFERRAL,1,IN
486,2026-02-18 00:00:00,android,INSTA_REEL,1,IN
487,2026-07-07 00:00:00,ios,FB_JAN,1,IN
488,2026-05-16 00:00:00,android,,0,IN
489,2025-05-19 00:00:00,smart_tv,,1,IN
490,2025-10-14 00:00:00,ios,REFERRAL,0,IN
491,2026-05-21 00:00:00,web,REFERRAL,1,IN
492,2026-04-19 00:00:00,android,FB_JAN,1,IN
493,2025-04-06 00:00:00,web,FB_JAN,1,IN
494,2026-04-10 00:00:00,smart_tv,,1,IN
495,2026-07-18 00:00:00,ios,,0,IN
496,2025-03-23 00:00:00,ios,REFERRAL,0,IN
497,2026-03-12 00:00:00,web,FB_JAN,1,IN
498,2026-01-16 00:00:00,android,FB_JAN,0,IN
499,2026-04-20 00:00:00,ios,,1,IN
500,2026-05-20 00:00:00,android,INSTA_REEL,1,IN
501,2025-10-28 00:00:00,android,,1,IN
502,2026-07-29 00:00:00,android,INSTA_REEL,1,IN
503,2025-10-27 00:00:00,android,FB_JAN,0,IN
504,2025-12-21 00:00:00,android,,1,IN
505,2026-06-06 00:00:00,android,REFERRAL,1,IN
506,2026-07-27 00:00:00,smart_tv,GOOGLE_SEARCH,0,IN
507,2025-04-15 00:00:00,ios,FB_JAN,1,IN
508,2026-04-19 00:00:00,smart_tv,FB_JAN,0,IN
509,2026-02-24 00:00:00,android,,1,IN
510,2026-05-05 00:00:00,android,GOOGLE_SEARCH,1,IN
511,2025-09-02 00:00:00,ios,GOOGLE_SEARCH,0,IN
512,2026-07-08 00:00:00,android,GOOGLE_SEARCH,1,IN
513,2025-07-25 00:00:00,android,,1,IN
514,2025-04-13 00:00:00,ios,,1,IN
515,2026-04-24 00:00:00,android,INSTA_REEL,1,IN
516,2025-04-13 00:00:00,ios,INSTA_REEL,1,IN
517,2025-06-10 00:00:00,ios,INSTA_REEL,0,IN
518,2026-05-29 00:00:00,android,REFERRAL,1,IN
519,2025-08-02 00:00:00,android,FB_JAN,0,IN
520,2026-07-02 00:00:00,web,INSTA_REEL,1,IN
521,2025-09-19 00:00:00,ios,REFERRAL,1,IN
522,2025-05-07 00:00:00,android,REFERRAL,1,IN
523,2025-12-08 00:00:00,smart_tv,,1,IN
524,2026-04-09 00:00:00,android,GOOGLE_SEARCH,0,IN
525,2026-02-15 00:00:00,ios,GOOGLE_SEARCH,1,IN
526,2025-10-19 00:00:00,smart_tv,INSTA_REEL,0,IN
527,2026-06-25 00:00:00,android,FB_JAN,0,IN
528,2026-02-14 00:00:00,android,FB_JAN,0,IN
529,2026-02-25 00:00:00,android,FB_JAN,1,IN
530,2026-04-09 00:00:00,android,REFERRAL,0,IN
531,2025-12-26 00:00:00,android,REFERRAL,0,IN
532,2026-05-22 00:00:00,ios,REFERRAL,0,IN
533,2025-11-30 00:00:00,android,,0,IN
534,2025-06-08 00:00:00,ios,REFERRAL,1,IN
535,2026-07-11 00:00:00,smart_tv,FB_JAN,1,IN
536,2025-04-05 00:00:00,web,FB_JAN,1,IN
537,2025-05-09 00:00:00,ios,GOOGLE_SEARCH,1,IN
538,2026-03-10 00:00:00,android,FB_JAN,0,IN
539,2025-11-01 00:00:00,ios,REFERRAL,1,IN
540,2025-05-26 00:00:00,ios,REFERRAL,1,IN
541,2025-04-27 00:00:00,android,INSTA_REEL,0,IN
542,2025-04-17 00:00:00,android,,0,IN
543,2025-11-25 00:00:00,web,FB_JAN,0,IN
544,2025-10-07 00:00:00,android,,0,IN
545,2025-04-06 00:00:00,android,FB_JAN,1,IN
546,2025-08-20 00:00:00,android,GOOGLE_SEARCH,1,IN
547,2025-11-16 00:00:00,android,GOOGLE_SEARCH,0,IN
548,2025-07-24 00:00:00,web,,0,IN
549,2026-07-14 00:00:00,web,REFERRAL,1,IN
550,2025-07-12 00:00:00,web,INSTA_REEL,0,IN
551,2025-10-26 00:00:00,android,FB_JAN,1,IN
552,2026-07-06 00:00:00,android,FB_JAN,1,IN
553,2025-12-04 00:00:00,ios,INSTA_REEL,0,IN
554,2026-03-29 00:00:00,android,,0,IN
555,2025-09-04 00:00:00,android,,1,IN
556,2025-07-12 00:00:00,web,FB_JAN,1,IN
557,2025-08-31 00:00:00,android,GOOGLE_SEARCH,1,IN
558,2026-01-29 00:00:00,ios,INSTA_REEL,1,IN
559,2025-07-05 00:00:00,android,FB_JAN,0,IN
560,2025-04-12 00:00:00,android,GOOGLE_SEARCH,1,IN
561,2026-01-30 00:00:00,android,,1,IN
562,2026-04-05 00:00:00,smart_tv,GOOGLE_SEARCH,0,IN
563,2026-04-27 00:00:00,web,REFERRAL,1,IN
564,2025-10-06 00:00:00,smart_tv,FB_JAN,0,IN
565,2025-06-02 00:00:00,ios,INSTA_REEL,1,IN
566,2025-11-20 00:00:00,android,GOOGLE_SEARCH,0,IN
567,2025-06-29 00:00:00,ios,,1,IN
568,2026-01-19 00:00:00,ios,GOOGLE_SEARCH,1,IN
569,2025-07-18 00:00:00,web,,1,IN
570,2025-04-28 00:00:00,android,REFERRAL,0,IN
571,2026-03-07 00:00:00,ios,,1,IN
572,2026-05-29 00:00:00,android,INSTA_REEL,1,IN
573,2026-03-31 00:00:00,android,REFERRAL,1,IN
574,2025-05-26 00:00:00,web,GOOGLE_SEARCH,1,IN
575,2026-08-17 00:00:00,ios,FB_JAN,1,IN
576,2026-03-01 00:00:00,android,,1,IN
577,2025-03-29 00:00:00,android,INSTA_REEL,1,IN
578,2026-05-21 00:00:00,ios,FB_JAN,1,IN
579,2026-07-31 00:00:00,web,FB_JAN,1,IN
580,2025-07-03 00:00:00,web,REFERRAL,1,IN
581,2026-06-03 00:00:00,smart_tv,GOOGLE_SEARCH,1,IN
582,2026-03-22 00:00:00,web,FB_JAN,1,IN
583,2026-06-30 00:00:00,android,INSTA_REEL,1,IN
584,2025-08-20 00:00:00,ios,,0,IN
585,2026-06-05 00:00:00,android,,1,IN
586,2025-09-13 00:00:00,android,,1,IN
587,2026-09-02 00:00:00,web,REFERRAL,1,IN
588,2025-12-18 00:00:00,android,INSTA_REEL,1,IN
589,2026-07-25 00:00:00,smart_tv,FB_JAN,1,IN
590,2026-07-06 00:00:00,ios,INSTA_REEL,1,IN
591,2026-06-06 00:00:00,ios,REFERRAL,1,IN
592,2025-12-16 00:00:00,ios,REFERRAL,1,IN
593,2026-02-10 00:00:00,web,GOOGLE_SEARCH,1,IN
594,2025-11-23 00:00:00,ios,INSTA_REEL,1,IN
595,2025-06-13 00:00:00,ios,,1,IN
596,2025-12-27 00:00:00,android,REFERRAL,0,IN
597,2026-06-21 00:00:00,ios,REFERRAL,0,IN
598,2025-11-21 00:00:00,android,GOOGLE_SEARCH,1,IN
599,2026-07-05 00:00:00,web,,0,IN
600,2026-04-09 00:00:00,ios,REFERRAL,1,IN
601,2026-02-24 00:00:00,ios,FB_JAN,1,IN
602,2025-04-15 00:00:00,android,,1,IN
603,2026-08-05 00:00:00,android,INSTA_REEL,1,IN
604,2026-02-12 00:00:00,web,GOOGLE_SEARCH,0,IN
605,2025-09-19 00:00:00,android,FB_JAN,1,IN
606,2026-07-29 00:00:00,android,FB_JAN,1,IN
607,2025-10-20 00:00:00,android,INSTA_REEL,1,IN
608,2026-03-15 00:00:00,smart_tv,GOOGLE_SEARCH,0,IN
609,2025-12-06 00:00:00,web,REFERRAL,1,IN
610,2026-02-28 00:00:00,android,GOOGLE_SEARCH,0,IN
611,2025-12-28 00:00:00,android,REFERRAL,0,IN
612,2025-12-24 00:00:00,android,INSTA_REEL,0,IN
613,2025-03-27 00:00:00,web,INSTA_REEL,0,IN
614,2026-08-28 00:00:00,ios,FB_JAN,1,IN
615,2025-09-28 00:00:00,android,FB_JAN,0,IN
616,2025-06-12 00:00:00,android,FB_JAN,1,IN
617,2025-11-19 00:00:00,android,INSTA_REEL,1,IN
618,2026-05-07 00:00:00,ios,REFERRAL,1,IN
619,2026-07-30 00:00:00,web,INSTA_REEL,0,IN
620,2025-11-18 00:00:00,android,INSTA_REEL,1,IN
621,2026-07-17 00:00:00,android,FB_JAN,1,IN
622,2026-08-01 00:00:00,android,GOOGLE_SEARCH,1,IN
623,2026-06-18 00:00:00,smart_tv,FB_JAN,0,IN
624,2025-04-03 00:00:00,android,GOOGLE_SEARCH,1,IN
625,2025-06-20 00:00:00,web,REFERRAL,1,IN
626,2026-01-12 00:00:00,ios,REFERRAL,1,IN
627,2025-10-29 00:00:00,android,,0,IN
628,2026-05-05 00:00:00,android,,1,IN
629,2025-11-21 00:00:00,android,,0,IN
630,2026-01-24 00:00:00,ios,REFERRAL,0,IN
631,2026-03-29 00:00:00,web,FB_JAN,1,IN
632,2026-07-14 00:00:00,ios,FB_JAN,0,IN
633,2026-03-04 00:00:00,ios,FB_JAN,0,IN
634,2026-05-26 00:00:00,android,INSTA_REEL,0,IN
635,2026-02-18 00:00:00,smart_tv,,1,IN
636,2026-03-12 00:00:00,web,FB_JAN,1,IN
637,2026-06-24 00:00:00,android,,1,IN
638,2025-12-19 00:00:00,smart_tv,,1,IN
639,2026-01-24 00:00:00,ios,INSTA_REEL,0,IN
640,2025-11-29 00:00:00,ios,REFERRAL,1,IN
641,2025-11-08 00:00:00,web,FB_JAN,1,IN
642,2025-07-18 00:00:00,web,INSTA_REEL,0,IN
643,2025-09-30 00:00:00,ios,REFERRAL,1,IN
644,2026-02-03 00:00:00,android,REFERRAL,1,IN
645,2025-07-17 00:00:00,android,FB_JAN,0,IN
646,2025-09-22 00:00:00,smart_tv,,0,IN
647,2025-09-29 00:00:00,android,GOOGLE_SEARCH,0,IN
648,2025-10-24 00:00:00,android,,0,IN
649,2026-07-25 00:00:00,android,,1,IN
650,2025-12-25 00:00:00,android,GOOGLE_SEARCH,1,IN
651,2026-09-05 00:00:00,ios,REFERRAL,1,IN
652,2025-12-31 00:00:00,smart_tv,GOOGLE_SEARCH,1,IN
653,2025-06-27 00:00:00,android,GOOGLE_SEARCH,0,IN
654,2025-10-01 00:00:00,android,INSTA_REEL,1,IN
655,2026-01-14 00:00:00,android,INSTA_REEL,1,IN
656,2025-11-04 00:00:00,web,INSTA_REEL,1,IN
657,2026-03-21 00:00:00,ios,REFERRAL,1,IN
658,2025-09-16 00:00:00,android,GOOGLE_SEARCH,1,IN
659,2026-01-20 00:00:00,web,FB_JAN,1,IN
660,2025-03-31 00:00:00,web,GOOGLE_SEARCH,1,IN
661,2025-07-24 00:00:00,web,REFERRAL,0,IN
662,2025-12-22 00:00:00,smart_tv,INSTA_REEL,0,IN
663,2025-05-02 00:00:00,android,REFERRAL,0,IN
664,2025-05-11 00:00:00,web,INSTA_REEL,1,IN
665,2026-01-10 00:00:00,ios,REFERRAL,1,IN
666,2025-07-24 00:00:00,web,FB_JAN,1,IN
667,2026-08-01 00:00:00,web,INSTA_REEL,1,IN
668,2025-06-30 00:00:00,web,INSTA_REEL,1,IN
669,2025-03-29 00:00:00,ios,GOOGLE_SEARCH,1,IN
670,2026-01-02 00:00:00,android,REFERRAL,0,IN
671,2026-07-10 00:00:00,ios,,0,IN
672,2026-07-20 00:00:00,smart_tv,,1,IN
673,2026-06-11 00:00:00,smart_tv,GOOGLE_SEARCH,1,IN
674,2026-02-28 00:00:00,android,REFERRAL,1,IN
675,2025-09-21 00:00:00,android,FB_JAN,0,IN
676,2025-05-08 00:00:00,android,GOOGLE_SEARCH,0,IN
677,2025-11-30 00:00:00,web,INSTA_REEL,1,IN
678,2026-07-19 00:00:00,web,FB_JAN,0,IN
679,2025-07-11 00:00:00,android,REFERRAL,0,IN
680,2025-05-22 00:00:00,ios,INSTA_REEL,1,IN
681,2026-05-01 00:00:00,web,,0,IN
682,2026-08-02 00:00:00,web,REFERRAL,1,IN
683,2025-05-31 00:00:00,ios,INSTA_REEL,0,IN
684,2025-05-10 00:00:00,ios,REFERRAL,0,IN
685,2025-08-19 00:00:00,ios,INSTA_REEL,1,IN
686,2025-08-16 00:00:00,android,REFERRAL,1,IN
687,2026-01-22 00:00:00,ios,,1,IN
688,2025-06-12 00:00:00,ios,GOOGLE_SEARCH,1,IN
689,2025-11-26 00:00:00,web,INSTA_REEL,0,IN
690,2025-07-16 00:00:00,ios,INSTA_REEL,1,IN
691,2026-05-17 00:00:00,web,,0,IN
692,2025-11-03 00:00:00,android,GOOGLE_SEARCH,1,IN
693,2026-09-03 00:00:00,ios,REFERRAL,1,IN
694,2026-04-10 00:00:00,android,INSTA_REEL,1,IN
695,2026-06-21 00:00:00,android,GOOGLE_SEARCH,1,IN
696,2026-06-13 00:00:00,web,REFERRAL,0,IN
697,2026-01-15 00:00:00,smart_tv,INSTA_REEL,0,IN
698,2026-05-30 00:00:00,android,INSTA_REEL,1,IN
699,2026-01-23 00:00:00,android,REFERRAL,1,IN
700,2025-05-17 00:00:00,web,,1,IN
701,2025-06-26 00:00:00,android,GOOGLE_SEARCH,0,IN
702,2025-10-15 00:00:00,ios,INSTA_REEL,1,IN
703,2025-10-19 00:00:00,web,REFERRAL,0,IN
704,2025-12-12 00:00:00,ios,INSTA_REEL,1,IN
705,2025-06-08 00:00:00,android,REFERRAL,1,IN
706,2025-08-24 00:00:00,android,INSTA_REEL,1,IN
707,2025-11-17 00:00:00,web,FB_JAN,0,IN
708,2025-09-10 00:00:00,ios,,1,IN
709,2025-06-01 00:00:00,android,GOOGLE_SEARCH,1,IN
710,2025-08-24 00:00:00,web,,1,IN
711,2025-03-19 00:00:00,android,,1,IN
712,2026-05-09 00:00:00,web,GOOGLE_SEARCH,1,IN
713,2026-06-21 00:00:00,android,,1,IN
714,2026-07-11 00:00:00,smart_tv,FB_JAN,1,IN
715,2026-01-09 00:00:00,android,REFERRAL,0,IN
716,2025-04-19 00:00:00,android,GOOGLE_SEARCH,0,IN
717,2025-11-09 00:00:00,android,REFERRAL,1,IN
718,2026-01-06 00:00:00,android,INSTA_REEL,0,IN
719,2025-12-31 00:00:00,web,FB_JAN,1,IN
720,2026-06-24 00:00:00,smart_tv,REFERRAL,1,IN
721,2025-05-28 00:00:00,android,REFERRAL,1,IN
722,2025-11-11 00:00:00,android,GOOGLE_SEARCH,1,IN
723,2025-12-12 00:00:00,web,INSTA_REEL,1,IN
724,2025-10-05 00:00:00,web,GOOGLE_SEARCH,1,IN
725,2026-05-26 00:00:00,ios,INSTA_REEL,0,IN
726,2025-07-12 00:00:00,android,GOOGLE_SEARCH,1,IN
727,2025-11-02 00:00:00,android,REFERRAL,0,IN
728,2025-08-16 00:00:00,ios,REFERRAL,1,IN
729,2025-12-14 00:00:00,android,FB_JAN,1,IN
730,2025-08-09 00:00:00,ios,REFERRAL,1,IN
731,2025-05-29 00:00:00,android,,0,IN
732,2025-05-17 00:00:00,web,REFERRAL,1,IN
733,2025-09-02 00:00:00,android,,1,IN
734,2026-01-25 00:00:00,ios,REFERRAL,0,IN
735,2026-01-06 00:00:00,ios,,0,IN
736,2026-06-09 00:00:00,ios,,0,IN
737,2025-07-22 00:00:00,android,REFERRAL,1,IN
738,2026-07-09 00:00:00,ios,,0,IN
739,2026-01-22 00:00:00,ios,FB_JAN,1,IN
740,2026-05-03 00:00:00,ios,INSTA_REEL,1,IN
741,2025-12-20 00:00:00,ios,,1,IN
742,2026-08-11 00:00:00,ios,,0,IN
743,2026-08-04 00:00:00,web,FB_JAN,1,IN
744,2026-06-08 00:00:00,android,FB_JAN,1,IN
745,2025-06-07 00:00:00,web,GOOGLE_SEARCH,1,IN
746,2025-04-26 00:00:00,ios,INSTA_REEL,1,IN
747,2026-06-02 00:00:00,android,GOOGLE_SEARCH,1,IN
748,2026-02-10 00:00:00,android,,1,IN
749,2025-11-28 00:00:00,android,FB_JAN,1,IN
750,2025-04-12 00:00:00,web,,1,IN
751,2025-06-18 00:00:00,web,REFERRAL,0,IN
752,2025-11-06 00:00:00,web,INSTA_REEL,0,IN
753,2025-04-07 00:00:00,ios,REFERRAL,0,IN
754,2025-12-17 00:00:00,android,FB_JAN,1,IN
755,2025-04-27 00:00:00,android,FB_JAN,1,IN
756,2025-09-12 00:00:00,android,FB_JAN,1,IN
757,2026-07-11 00:00:00,android,INSTA_REEL,1,IN
758,2026-08-30 00:00:00,android,GOOGLE_SEARCH,1,IN
759,2026-06-12 00:00:00,android,,1,IN
760,2025-12-26 00:00:00,ios,,1,IN
761,2025-09-18 00:00:00,web,,1,IN
762,2026-06-06 00:00:00,smart_tv,,0,IN
763,2026-08-02 00:00:00,smart_tv,,0,IN
764,2025-06-18 00:00:00,ios,GOOGLE_SEARCH,0,IN
765,2026-07-11 00:00:00,android,REFERRAL,1,IN
766,2026-03-08 00:00:00,ios,INSTA_REEL,1,IN
767,2026-05-09 00:00:00,web,REFERRAL,1,IN
768,2026-02-21 00:00:00,android,REFERRAL,0,IN
769,2026-02-08 00:00:00,android,,1,IN
770,2025-07-02 00:00:00,web,,1,IN
771,2025-08-28 00:00:00,android,GOOGLE_SEARCH,0,IN
772,2026-02-17 00:00:00,ios,INSTA_REEL,1,IN
773,2026-05-12 00:00:00,ios,FB_JAN,0,IN
774,2026-08-06 00:00:00,android,REFERRAL,1,IN
775,2026-01-06 00:00:00,android,FB_JAN,1,IN
776,2026-05-01 00:00:00,android,INSTA_REEL,0,IN
777,2025-04-23 00:00:00,android,REFERRAL,0,IN
778,2026-06-25 00:00:00,android,FB_JAN,1,IN
779,2025-06-15 00:00:00,web,FB_JAN,1,IN
780,2026-02-02 00:00:00,android,GOOGLE_SEARCH,1,IN
781,2025-11-30 00:00:00,ios,INSTA_REEL,1,IN
782,2026-02-11 00:00:00,android,INSTA_REEL,1,IN
783,2025-07-13 00:00:00,smart_tv,INSTA_REEL,1,IN
784,2026-05-04 00:00:00,android,REFERRAL,1,IN
785,2026-08-25 00:00:00,android,GOOGLE_SEARCH,1,IN
786,2025-03-18 00:00:00,web,,1,IN
787,2026-07-03 00:00:00,web,REFERRAL,1,IN
788,2026-05-14 00:00:00,android,INSTA_REEL,1,IN
789,2025-05-11 00:00:00,web,REFERRAL,1,IN
790,2025-09-25 00:00:00,ios,FB_JAN,0,IN
791,2026-08-29 00:00:00,ios,REFERRAL,1,IN
792,2026-03-22 00:00:00,android,REFERRAL,1,IN
793,2026-08-09 00:00:00,android,INSTA_REEL,0,IN
794,2026-06-12 00:00:00,web,FB_JAN,1,IN
795,2025-05-08 00:00:00,ios,INSTA_REEL,1,IN
796,2025-10-11 00:00:00,android,FB_JAN,0,IN
797,2025-12-15 00:00:00,web,FB_JAN,1,IN
798,2025-07-29 00:00:00,web,FB_JAN,0,IN
799,2026-01-05 00:00:00,android,INSTA_REEL,0,IN
800,2026-06-08 00:00:00,ios,FB_JAN,1,IN
801,2026-07-26 00:00:00,android,GOOGLE_SEARCH,1,IN
802,2025-07-19 00:00:00,web,GOOGLE_SEARCH,0,IN
803,2025-04-15 00:00:00,ios,,1,IN
804,2025-11-17 00:00:00,smart_tv,GOOGLE_SEARCH,1,IN
805,2025-08-26 00:00:00,android,,0,IN
806,2026-01-29 00:00:00,android,GOOGLE_SEARCH,0,IN
807,2025-03-31 00:00:00,android,INSTA_REEL,1,IN
808,2026-05-08 00:00:00,android,,0,IN
809,2025-06-20 00:00:00,android,REFERRAL,1,IN
810,2025-11-02 00:00:00,smart_tv,REFERRAL,1,IN
811,2025-07-11 00:00:00,android,GOOGLE_SEARCH,1,IN
812,2026-07-02 00:00:00,android,REFERRAL,0,IN
813,2025-07-15 00:00:00,web,GOOGLE_SEARCH,1,IN
814,2025-08-21 00:00:00,android,GOOGLE_SEARCH,1,IN
815,2026-08-09 00:00:00,web,REFERRAL,1,IN
816,2026-01-09 00:00:00,android,REFERRAL,0,IN
817,2026-08-20 00:00:00,ios,FB_JAN,0,IN
818,2025-12-21 00:00:00,android,,1,IN
819,2026-05-16 00:00:00,android,GOOGLE_SEARCH,1,IN
820,2026-07-24 00:00:00,smart_tv,REFERRAL,0,IN
821,2026-07-13 00:00:00,android,,1,IN
822,2025-11-21 00:00:00,ios,REFERRAL,0,IN
823,2026-06-27 00:00:00,android,REFERRAL,1,IN
824,2025-08-12 00:00:00,android,FB_JAN,1,IN
825,2026-04-13 00:00:00,web,GOOGLE_SEARCH,1,IN
826,2025-09-28 00:00:00,android,GOOGLE_SEARCH,1,IN
827,2026-08-19 00:00:00,ios,INSTA_REEL,1,IN
828,2025-08-03 00:00:00,smart_tv,FB_JAN,1,IN
829,2025-05-27 00:00:00,ios,,1,IN
830,2025-12-24 00:00:00,smart_tv,FB_JAN,1,IN
831,2026-05-15 00:00:00,android,,1,IN
832,2026-02-28 00:00:00,android,GOOGLE_SEARCH,0,IN
833,2026-08-18 00:00:00,android,INSTA_REEL,0,IN
834,2025-12-15 00:00:00,web,INSTA_REEL,1,IN
835,2025-03-19 00:00:00,smart_tv,GOOGLE_SEARCH,1,IN
836,2025-12-31 00:00:00,android,REFERRAL,1,IN
837,2026-01-16 00:00:00,ios,FB_JAN,0,IN
838,2026-07-31 00:00:00,android,INSTA_REEL,1,IN
839,2025-08-16 00:00:00,ios,REFERRAL,1,IN
840,2026-06-17 00:00:00,ios,,1,IN
841,2026-07-25 00:00:00,smart_tv,INSTA_REEL,1,IN
842,2026-03-05 00:00:00,ios,,1,IN
843,2026-02-20 00:00:00,android,REFERRAL,1,IN
844,2026-04-07 00:00:00,android,,1,IN
845,2026-06-26 00:00:00,android,REFERRAL,0,IN
846,2026-02-09 00:00:00,android,,1,IN
847,2025-09-26 00:00:00,android,FB_JAN,1,IN
848,2025-11-16 00:00:00,web,INSTA_REEL,1,IN
849,2026-04-13 00:00:00,ios,INSTA_REEL,0,IN
850,2025-11-11 00:00:00,ios,REFERRAL,1,IN
851,2026-05-11 00:00:00,android,,1,IN
852,2025-04-30 00:00:00,web,GOOGLE_SEARCH,0,IN
853,2026-02-05 00:00:00,web,INSTA_REEL,1,IN
854,2026-07-14 00:00:00,android,,1,IN
855,2026-04-11 00:00:00,web,,1,IN
856,2026-04-16 00:00:00,ios,FB_JAN,1,IN
857,2025-08-19 00:00:00,android,GOOGLE_SEARCH,0,IN
858,2026-08-06 00:00:00,ios,INSTA_REEL,1,IN
859,2025-04-23 00:00:00,ios,FB_JAN,0,IN
860,2025-07-24 00:00:00,android,GOOGLE_SEARCH,1,IN
861,2026-08-13 00:00:00,smart_tv,INSTA_REEL,1,IN
862,2026-02-19 00:00:00,web,FB_JAN,1,IN
863,2025-06-27 00:00:00,ios,GOOGLE_SEARCH,0,IN
864,2026-06-10 00:00:00,ios,INSTA_REEL,1,IN
865,2025-06-27 00:00:00,android,GOOGLE_SEARCH,1,IN
866,2026-09-06 00:00:00,ios,,1,IN
867,2026-06-27 00:00:00,ios,REFERRAL,1,IN
868,2025-04-01 00:00:00,android,REFERRAL,1,IN
869,2025-08-11 00:00:00,ios,,1,IN
870,2026-05-10 00:00:00,web,GOOGLE_SEARCH,1,IN
871,2025-08-22 00:00:00,ios,,0,IN
872,2025-06-01 00:00:00,android,REFERRAL,0,IN
873,2026-07-10 00:00:00,web,REFERRAL,1,IN
874,2025-12-13 00:00:00,android,GOOGLE_SEARCH,1,IN
875,2026-02-26 00:00:00,android,REFERRAL,1,IN
876,2026-04-28 00:00:00,android,,1,IN
877,2025-06-07 00:00:00,android,GOOGLE_SEARCH,0,IN
878,2026-02-16 00:00:00,web,,1,IN
879,2026-04-10 00:00:00,ios,GOOGLE_SEARCH,0,IN
880,2026-02-04 00:00:00,android,REFERRAL,0,IN
881,2026-07-29 00:00:00,web,INSTA_REEL,1,IN
882,2025-04-22 00:00:00,web,GOOGLE_SEARCH,0,IN
883,2025-05-26 00:00:00,web,GOOGLE_SEARCH,1,IN
884,2025-11-12 00:00:00,android,INSTA_REEL,0,IN
885,2026-01-05 00:00:00,ios,REFERRAL,1,IN
886,2025-11-04 00:00:00,smart_tv,,1,IN
887,2025-06-17 00:00:00,web,FB_JAN,0,IN
888,2026-06-04 00:00:00,android,INSTA_REEL,1,IN
889,2025-06-25 00:00:00,android,FB_JAN,1,IN
890,2025-06-27 00:00:00,ios,REFERRAL,1,IN
891,2026-06-14 00:00:00,smart_tv,GOOGLE_SEARCH,0,IN
892,2025-09-03 00:00:00,ios,GOOGLE_SEARCH,1,IN
893,2026-01-17 00:00:00,ios,REFERRAL,1,IN
894,2025-04-15 00:00:00,android,,1,IN
895,2025-05-03 00:00:00,ios,,1,IN
896,2026-02-12 00:00:00,web,REFERRAL,1,IN
897,2025-05-13 00:00:00,android,REFERRAL,1,IN
898,2026-01-11 00:00:00,web,REFERRAL,1,IN
899,2026-03-19 00:00:00,smart_tv,REFERRAL,1,IN
900,2026-04-04 00:00:00,android,REFERRAL,1,IN
901,2026-06-01 00:00:00,ios,REFERRAL,1,IN
902,2025-08-13 00:00:00,android,GOOGLE_SEARCH,1,IN
903,2025-11-22 00:00:00,web,FB_JAN,1,IN
904,2026-05-12 00:00:00,ios,,0,IN
905,2025-09-17 00:00:00,ios,FB_JAN,1,IN
906,2025-09-07 00:00:00,web,GOOGLE_SEARCH,1,IN
907,2025-09-12 00:00:00,android,INSTA_REEL,1,IN
908,2025-06-05 00:00:00,smart_tv,FB_JAN,1,IN
909,2026-04-12 00:00:00,ios,INSTA_REEL,1,IN
910,2025-11-18 00:00:00,android,GOOGLE_SEARCH,1,IN
911,2026-08-08 00:00:00,ios,,0,IN
912,2025-08-10 00:00:00,web,INSTA_REEL,1,IN
913,2025-11-09 00:00:00,android,GOOGLE_SEARCH,1,IN
914,2026-07-02 00:00:00,web,REFERRAL,1,IN
915,2025-12-02 00:00:00,smart_tv,,1,IN
916,2026-06-30 00:00:00,android,REFERRAL,1,IN
917,2025-12-03 00:00:00,smart_tv,,1,IN
918,2025-03-26 00:00:00,android,,0,IN
919,2026-07-06 00:00:00,android,FB_JAN,0,IN
920,2026-01-05 00:00:00,android,,0,IN
921,2025-08-25 00:00:00,web,FB_JAN,1,IN
922,2025-05-31 00:00:00,ios,INSTA_REEL,1,IN
923,2026-06-12 00:00:00,android,,1,IN
924,2026-03-05 00:00:00,android,INSTA_REEL,1,IN
925,2026-01-17 00:00:00,ios,,1,IN
926,2026-05-25 00:00:00,android,FB_JAN,1,IN
927,2025-11-28 00:00:00,web,REFERRAL,1,IN
928,2026-06-27 00:00:00,web,,1,IN
929,2026-01-20 00:00:00,ios,GOOGLE_SEARCH,1,IN
930,2025-10-06 00:00:00,smart_tv,REFERRAL,1,IN
931,2026-04-14 00:00:00,android,FB_JAN,0,IN
