session_id,user_id,session_start_timestamp,platform,session_duration_minutes
1690,86,2026-08-24 14:00:00,android,8
1691,86,2025-12-02 01:00:00,android,11
1692,86,2026-05-16 01:00:00,smart_tv,11
1693,86,2026-05-15 23:00:00,ios,25
1694,86,2025-12-15 12:00:00,ios,16
1695,86,2026-01-23 06:00:00,smart_tv,6
1696,86,2026-08-18 14:00:00,web,10
1697,86,2026-08-25 04:00:00,smart_tv,6
1698,86,2026-03-23 02:00:00,smart_tv,1
1699,86,2025-12-12 23:00:00,ios,19
1700,86,2026-02-04 15:00:00,ios,6
1701,86,2025-12-03 15:00:00,smart_tv,14
1702,86,2025-12-17 07:00:00,android,20
1703,87,2026-02-15 00:00:00,smart_tv,14
1704,87,2026-03-09 20:00:00,android,16
1705,87,2026-01-05 09:00:00,android,19
1706,87,2026-01-29 14:00:00,android,1
1707,87,2026-03-08 18:00:00,android,10
1708,87,2026-01-12 03:00:00,android,8
1709,87,2026-02-07 15:00:00,ios,26
1710,87,2026-04-02 02:00:00,android,1
1711,87,2026-03-24 13:00:00,ios,43
1712,87,2026-06-01 23:00:00,android,19
1713,87,2026-07-04 10:00:00,ios,90
1714,87,2026-02-10 21:00:00,android,69
1715,87,2026-02-19 10:00:00,android,7
1716,87,2026-03-30 01:00:00,ios,89
1717,87,2026-03-09 10:00:00,android,5
1718,87,2026-01-12 03:00:00,web,2
1719,87,2026-04-30 04:00:00,android,5
1720,87,2026-07-11 05:00:00,web,5
1721,87,2026-06-18 17:00:00,android,28
1722,87,2026-03-05 14:00:00,web,14
1723,87,2026-04-14 18:00:00,ios,24
1724,88,2026-06-03 04:00:00,smart_tv,34
1725,88,2026-06-10 20:00:00,ios,9
1726,88,2026-08-15 12:00:00,smart_tv,8
1727,88,2026-09-05 05:00:00,smart_tv,1
1728,88,2026-05-31 15:00:00,android,53
1729,88,2026-06-08 00:00:00,android,3
1730,88,2026-05-29 05:00:00,smart_tv,12
1731,88,2026-06-09 22:00:00,android,19
1732,88,2026-08-20 18:00:00,android,10
1733,88,2026-07-04 13:00:00,ios,6
1734,88,2026-08-25 15:00:00,android,8
1735,88,2026-08-25 04:00:00,ios,1
1736,88,2026-06-24 04:00:00,web,10
1737,88,2026-08-18 08:00:00,android,11
1738,88,2026-08-03 14:00:00,ios,61
1739,88,2026-07-20 07:00:00,ios,32
1740,88,2026-06-20 19:00:00,web,5
1741,88,2026-08-25 01:00:00,android,2
1742,88,2026-08-13 05:00:00,web,1
1743,88,2026-08-28 15:00:00,android,54
1744,88,2026-08-15 02:00:00,android,8
1745,89,2026-07-15 11:00:00,smart_tv,15
1746,89,2026-08-14 00:00:00,ios,3
1747,89,2026-06-28 06:00:00,android,17
1748,89,2026-05-29 16:00:00,smart_tv,1
1749,89,2026-05-23 19:00:00,android,33
1750,89,2026-07-30 17:00:00,web,25
1751,89,2026-09-05 07:00:00,web,24
1752,89,2026-08-25 20:00:00,smart_tv,18
1753,89,2026-06-21 08:00:00,android,19
1754,89,2026-05-12 06:00:00,android,15
1755,89,2026-05-27 04:00:00,web,19
1756,89,2026-08-28 15:00:00,web,22
1757,89,2026-06-13 05:00:00,android,5
1758,89,2026-05-10 01:00:00,ios,4
1759,89,2026-07-31 09:00:00,smart_tv,19
1760,89,2026-06-21 13:00:00,ios,30
1761,89,2026-07-02 10:00:00,web,21
1762,90,2026-08-26 14:00:00,smart_tv,11
1763,90,2026-04-02 03:00:00,smart_tv,10
1764,90,2026-04-04 17:00:00,ios,20
1765,90,2026-05-06 05:00:00,android,5
1766,90,2026-03-29 15:00:00,android,1
1767,90,2026-07-31 03:00:00,web,2
1768,90,2026-04-09 07:00:00,smart_tv,14
1769,90,2026-07-13 18:00:00,smart_tv,20
1770,90,2026-08-17 10:00:00,ios,21
1771,90,2026-07-07 06:00:00,web,2
1772,90,2026-06-13 07:00:00,smart_tv,5
1773,90,2026-04-19 10:00:00,android,12
1774,90,2026-05-19 03:00:00,smart_tv,31
1775,90,2026-05-21 23:00:00,web,32
1776,90,2026-07-05 06:00:00,web,41
1777,91,2026-05-07 07:00:00,ios,34
1778,91,2025-12-03 15:00:00,android,4
1779,91,2026-08-22 15:00:00,android,1
1780,91,2025-11-23 13:00:00,ios,15
1781,91,2026-01-09 06:00:00,ios,17
1782,91,2026-09-04 14:00:00,web,1
1783,91,2026-01-26 12:00:00,web,1
1784,91,2026-05-06 04:00:00,ios,11
1785,91,2026-06-18 23:00:00,web,1
1786,91,2026-02-03 20:00:00,android,6
1787,91,2026-04-28 08:00:00,smart_tv,4
1788,91,2026-02-07 10:00:00,ios,1
1789,91,2025-12-31 01:00:00,android,2
1790,91,2026-08-14 01:00:00,ios,38
1791,91,2026-03-19 04:00:00,android,15
1792,91,2025-12-22 14:00:00,web,12
1793,91,2026-06-18 13:00:00,web,2
1794,91,2026-01-22 10:00:00,smart_tv,20
1795,91,2026-02-16 09:00:00,android,39
1796,91,2026-09-01 05:00:00,ios,1
1797,91,2026-09-05 05:00:00,web,18
1798,91,2026-08-18 17:00:00,web,11
1799,92,2025-11-30 02:00:00,smart_tv,7
1800,92,2026-03-03 16:00:00,ios,1
1801,92,2026-04-12 06:00:00,ios,12
1802,92,2026-06-03 15:00:00,ios,3
1803,92,2026-03-29 08:00:00,smart_tv,13
1804,92,2025-08-12 23:00:00,smart_tv,13
1805,92,2026-03-12 23:00:00,android,2
1806,92,2025-12-09 07:00:00,web,5
1807,92,2026-01-19 13:00:00,smart_tv,7
1808,92,2026-05-28 07:00:00,ios,2
1809,92,2026-06-03 04:00:00,smart_tv,1
1810,92,2026-05-25 00:00:00,ios,16
1811,92,2026-03-06 01:00:00,android,8
1812,92,2025-08-25 15:00:00,smart_tv,2
1813,92,2026-08-15 16:00:00,smart_tv,10
1814,92,2025-08-22 13:00:00,ios,20
1815,92,2026-05-03 12:00:00,ios,48
1816,92,2026-04-07 22:00:00,ios,33
1817,92,2025-09-24 14:00:00,smart_tv,1
1818,92,2026-04-15 07:00:00,smart_tv,1
1819,93,2026-08-22 17:00:00,android,60
1820,93,2026-08-20 22:00:00,ios,4
1821,93,2026-09-02 06:00:00,web,27
1822,93,2026-08-24 11:00:00,android,19
1823,93,2026-08-29 07:00:00,ios,9
1824,93,2026-08-22 00:00:00,ios,4
1825,93,2026-09-04 21:00:00,smart_tv,38
1826,93,2026-08-29 05:00:00,web,1
1827,93,2026-09-03 18:00:00,web,14
1828,93,2026-09-07 00:00:00,ios,34
1829,93,2026-09-03 14:00:00,android,40
1830,93,2026-08-24 22:00:00,ios,1
1831,93,2026-09-01 05:00:00,android,15
1832,93,2026-08-31 20:00:00,web,43
1833,93,2026-09-03 22:00:00,ios,7
1834,93,2026-08-20 20:00:00,ios,38
1835,93,2026-08-22 12:00:00,android,17
1836,93,2026-08-30 16:00:00,web,11
1837,94,2026-08-06 09:00:00,web,40
1838,94,2026-08-31 08:00:00,android,1
1839,94,2026-09-07 18:00:00,ios,29
1840,94,2026-08-17 21:00:00,android,3
1841,94,2026-08-09 19:00:00,ios,4
1842,94,2026-08-25 23:00:00,web,1
1843,94,2026-08-07 16:00:00,android,16
1844,94,2026-08-27 01:00:00,web,1
1845,94,2026-08-11 12:00:00,android,70
1846,94,2026-08-27 14:00:00,smart_tv,28
1847,94,2026-08-06 11:00:00,smart_tv,27
1848,94,2026-08-27 05:00:00,ios,3
1849,94,2026-08-08 17:00:00,android,14
1850,94,2026-08-17 04:00:00,ios,8
1851,94,2026-08-25 07:00:00,smart_tv,6
1852,94,2026-09-07 03:00:00,web,4
1853,95,2026-05-16 15:00:00,android,11
1854,95,2026-06-30 18:00:00,web,19
1855,95,2026-09-07 22:00:00,android,28
1856,95,2025-10-03 23:00:00,smart_tv,43
1857,95,2026-07-12 07:00:00,android,8
1858,95,2025-11-29 11:00:00,smart_tv,1
1859,95,2025-11-01 16:00:00,smart_tv,2
1860,95,2026-06-01 13:00:00,web,3
1861,95,2025-11-06 01:00:00,ios,11
1862,95,2025-07-20 11:00:00,web,9
1863,95,2025-12-11 14:00:00,android,35
1864,95,2026-02-21 16:00:00,smart_tv,7
1865,95,2026-03-14 03:00:00,ios,7
1866,95,2026-02-13 22:00:00,web,8
1867,95,2026-03-17 21:00:00,web,2
1868,95,2026-08-14 17:00:00,smart_tv,25
1869,95,2025-11-14 14:00:00,smart_tv,3
1870,95,2026-05-01 11:00:00,ios,10
1871,95,2026-08-01 21:00:00,web,36
1872,95,2026-06-07 02:00:00,android,5
1873,95,2025-09-22 14:00:00,android,4
1874,96,2025-06-17 02:00:00,android,8
1875,96,2025-11-20 05:00:00,smart_tv,7
1876,96,2025-09-28 02:00:00,smart_tv,2
1877,96,2025-06-28 05:00:00,web,7
1878,96,2025-09-22 03:00:00,web,3
1879,96,2026-04-25 04:00:00,android,12
1880,96,2026-01-13 04:00:00,android,5
1881,96,2026-07-25 06:00:00,smart_tv,3
1882,96,2026-01-25 20:00:00,ios,6
1883,96,2025-05-15 09:00:00,web,5
1884,96,2025-12-03 21:00:00,ios,27
1885,96,2026-02-05 04:00:00,web,20
1886,96,2026-01-01 11:00:00,smart_tv,33
1887,96,2025-12-05 14:00:00,ios,30
1888,96,2026-05-16 20:00:00,android,15
1889,96,2025-05-14 09:00:00,smart_tv,3
1890,96,2025-08-08 02:00:00,android,1
1891,96,2025-05-15 07:00:00,ios,20
1892,96,2026-07-05 16:00:00,ios,11
1893,96,2026-03-30 10:00:00,smart_tv,12
1894,96,2025-11-30 18:00:00,android,25
1895,96,2025-10-26 20:00:00,smart_tv,7
1896,96,2026-03-30 10:00:00,ios,5
1897,96,2026-01-07 18:00:00,smart_tv,12
1898,96,2026-04-09 22:00:00,android,10
1899,97,2026-04-04 17:00:00,ios,9
1900,97,2026-02-19 14:00:00,web,18
1901,97,2025-12-09 18:00:00,android,7
1902,97,2025-09-12 09:00:00,android,32
1903,97,2025-10-02 08:00:00,ios,5
1904,97,2025-10-31 15:00:00,web,4
1905,97,2026-01-13 09:00:00,android,9
1906,97,2026-08-05 01:00:00,android,72
1907,97,2025-09-20 11:00:00,smart_tv,5
1908,97,2025-11-29 14:00:00,web,7
1909,97,2025-09-30 19:00:00,web,24
1910,97,2025-09-27 22:00:00,smart_tv,7
1911,97,2026-04-07 09:00:00,web,8
1912,97,2025-10-08 05:00:00,web,1
1913,97,2026-07-04 22:00:00,smart_tv,21
1914,97,2026-06-13 04:00:00,ios,1
1915,97,2025-09-27 07:00:00,web,15
1916,97,2025-09-04 01:00:00,ios,15
1917,97,2025-12-16 18:00:00,smart_tv,53
1918,97,2025-09-09 14:00:00,ios,1
1919,97,2025-11-17 11:00:00,web,5
1920,97,2025-10-09 06:00:00,web,28
1921,97,2026-04-20 22:00:00,web,14
1922,97,2025-07-24 21:00:00,smart_tv,2
1923,98,2026-01-29 11:00:00,ios,8
1924,98,2025-11-03 11:00:00,web,10
1925,98,2026-04-06 17:00:00,android,94
1926,98,2025-11-11 17:00:00,web,9
1927,98,2026-01-21 03:00:00,web,12
1928,98,2025-09-01 12:00:00,ios,34
1929,98,2026-05-02 04:00:00,android,2
1930,98,2026-04-11 10:00:00,smart_tv,2
1931,98,2025-11-07 00:00:00,ios,72
1932,98,2026-09-02 17:00:00,ios,40
1933,98,2026-05-06 10:00:00,android,6
1934,98,2026-07-17 22:00:00,web,1
1935,98,2026-01-18 15:00:00,web,17
1936,98,2026-01-15 18:00:00,ios,33
1937,98,2026-07-27 04:00:00,web,36
1938,98,2026-06-05 23:00:00,web,26
1939,98,2026-04-03 10:00:00,ios,4
1940,98,2026-08-07 03:00:00,ios,31
1941,98,2026-08-29 15:00:00,android,4
1942,98,2025-09-09 04:00:00,web,9
1943,98,2026-08-02 17:00:00,android,2
1944,99,2025-10-25 09:00:00,android,2
1945,99,2025-09-08 12:00:00,web,1
1946,99,2026-07-09 07:00:00,web,2
1947,99,2026-04-12 11:00:00,android,7
1948,99,2025-10-13 10:00:00,android,19
1949,99,2025-09-24 19:00:00,web,24
1950,99,2026-07-21 06:00:00,android,3
1951,99,2026-06-21 16:00:00,web,8
1952,99,2025-12-18 08:00:00,smart_tv,8
1953,99,2025-12-05 00:00:00,ios,5
1954,99,2025-10-08 17:00:00,android,9
1955,99,2026-04-12 21:00:00,ios,16
1956,99,2026-08-05 02:00:00,web,15
1957,99,2026-05-16 12:00:00,ios,36
1958,99,2025-12-04 15:00:00,web,5
1959,99,2026-02-05 19:00:00,android,48
1960,100,2026-08-08 16:00:00,web,35
1961,100,2026-05-30 21:00:00,smart_tv,19
1962,100,2026-07-08 12:00:00,ios,17
1963,100,2026-06-10 22:00:00,android,70
1964,100,2026-07-16 11:00:00,smart_tv,12
1965,100,2026-07-11 11:00:00,smart_tv,1
1966,100,2026-05-24 09:00:00,smart_tv,4
1967,100,2026-07-06 11:00:00,smart_tv,16
1968,100,2026-07-01 14:00:00,ios,27
1969,100,2026-08-02 02:00:00,smart_tv,27
1970,100,2026-06-19 23:00:00,smart_tv,3
1971,100,2026-07-18 23:00:00,ios,7
1972,100,2026-07-15 14:00:00,smart_tv,9
1973,100,2026-06-28 05:00:00,web,4
1974,100,2026-09-03 23:00:00,smart_tv,33
1975,100,2026-07-16 23:00:00,ios,4
1976,100,2026-07-15 04:00:00,smart_tv,24
1977,100,2026-09-06 18:00:00,android,9
1978,100,2026-08-07 02:00:00,web,7
1979,100,2026-06-10 06:00:00,android,1
1980,100,2026-06-30 15:00:00,android,11
1981,100,2026-07-29 10:00:00,ios,1
1982,101,2025-06-23 18:00:00,android,1
1983,101,2026-06-12 12:00:00,web,28
1984,101,2025-07-05 00:00:00,web,4
1985,101,2025-12-16 20:00:00,web,25
1986,101,2026-09-01 08:00:00,web,54
1987,101,2025-12-19 05:00:00,android,9
1988,101,2026-03-01 14:00:00,ios,1
1989,101,2026-05-19 18:00:00,web,1
1990,101,2026-06-11 04:00:00,android,1
1991,101,2025-08-31 05:00:00,web,4
1992,101,2026-07-21 12:00:00,android,30
1993,101,2025-10-16 17:00:00,web,8
1994,101,2026-01-27 01:00:00,web,2
1995,101,2026-07-16 09:00:00,smart_tv,36
1996,101,2026-07-22 18:00:00,web,24
1997,101,2025-10-23 15:00:00,android,6
1998,101,2026-03-03 23:00:00,smart_tv,4
1999,101,2026-01-13 07:00:00,android,5
2000,101,2025-06-03 00:00:00,web,14
2001,101,2025-08-07 08:00:00,smart_tv,8
2002,101,2025-10-21 20:00:00,web,2
2003,102,2026-08-13 03:00:00,web,4
2004,102,2026-06-27 13:00:00,smart_tv,8
2005,102,2026-05-30 15:00:00,ios,4
2006,102,2026-06-16 00:00:00,web,8
2007,102,2026-05-15 08:00:00,ios,1
2008,102,2026-08-19 02:00:00,web,26
2009,102,2026-07-16 18:00:00,ios,12
2010,102,2026-08-16 18:00:00,smart_tv,13
2011,102,2026-08-04 08:00:00,web,40
2012,102,2026-08-14 22:00:00,android,5
2013,102,2026-05-15 11:00:00,android,22
2014,102,2026-08-24 23:00:00,ios,1
2015,102,2026-04-19 08:00:00,smart_tv,8
2016,102,2026-05-26 18:00:00,web,45
2017,102,2026-04-29 04:00:00,web,28
2018,102,2026-07-05 14:00:00,smart_tv,32
2019,102,2026-05-19 11:00:00,ios,6
2020,102,2026-05-26 01:00:00,smart_tv,13
2021,102,2026-06-23 11:00:00,ios,2
2022,102,2026-07-31 20:00:00,smart_tv,35
2023,102,2026-07-15 01:00:00,smart_tv,7
2024,102,2026-06-28 09:00:00,smart_tv,8
2025,102,2026-08-28 20:00:00,android,4
2026,102,2026-05-04 16:00:00,ios,66
2027,102,2026-06-03 20:00:00,ios,7
2028,102,2026-05-31 03:00:00,web,24
2029,102,2026-05-27 17:00:00,web,49
2030,102,2026-07-06 10:00:00,android,10
2031,102,2026-07-01 08:00:00,ios,14
2032,102,2026-07-16 03:00:00,ios,10
2033,102,2026-08-29 18:00:00,smart_tv,23
2034,102,2026-07-14 04:00:00,ios,16
2035,103,2026-04-14 04:00:00,web,5
2036,103,2026-08-21 09:00:00,web,2
2037,103,2026-07-15 15:00:00,android,23
2038,103,2026-07-25 10:00:00,web,14
2039,103,2026-05-22 03:00:00,web,62
2040,103,2026-06-05 04:00:00,smart_tv,4
2041,103,2026-08-17 07:00:00,smart_tv,1
2042,103,2026-05-29 17:00:00,web,40
2043,103,2026-08-23 17:00:00,android,1
2044,103,2026-08-30 22:00:00,ios,22
2045,103,2026-05-10 13:00:00,ios,12
2046,103,2026-08-06 02:00:00,ios,7
2047,103,2026-05-10 04:00:00,smart_tv,2
2048,103,2026-04-15 15:00:00,web,7
2049,103,2026-07-09 09:00:00,android,17
2050,103,2026-07-12 04:00:00,web,5
2051,103,2026-08-02 19:00:00,ios,8
2052,103,2026-08-22 10:00:00,android,15
2053,103,2026-05-25 22:00:00,ios,12
2054,104,2026-07-28 00:00:00,web,38
2055,104,2026-08-25 03:00:00,web,6
2056,104,2026-07-23 04:00:00,web,11
2057,104,2026-09-01 22:00:00,android,3
2058,104,2026-07-18 22:00:00,web,42
2059,104,2026-07-23 09:00:00,smart_tv,18
2060,104,2026-07-17 06:00:00,web,18
2061,104,2026-07-17 02:00:00,smart_tv,2
2062,104,2026-08-05 22:00:00,ios,22
2063,104,2026-08-26 03:00:00,android,9
2064,104,2026-07-13 00:00:00,android,8
2065,104,2026-08-27 15:00:00,android,41
2066,104,2026-08-26 13:00:00,ios,6
2067,104,2026-07-11 06:00:00,web,24
2068,104,2026-07-15 01:00:00,ios,8
2069,104,2026-08-28 21:00:00,web,14
2070,104,2026-08-10 18:00:00,smart_tv,24
2071,104,2026-07-12 15:00:00,smart_tv,4
2072,104,2026-07-16 08:00:00,web,15
2073,104,2026-07-11 02:00:00,ios,60
2074,104,2026-07-28 21:00:00,android,19
2075,104,2026-07-09 03:00:00,android,1
2076,104,2026-08-28 03:00:00,web,1
2077,105,2026-03-14 18:00:00,android,6
2078,105,2026-03-11 05:00:00,smart_tv,2
2079,105,2026-05-27 00:00:00,web,3
2080,105,2026-01-14 04:00:00,android,11
2081,105,2026-04-20 18:00:00,ios,1
2082,105,2026-05-26 11:00:00,ios,7
2083,105,2026-02-19 16:00:00,android,1
2084,105,2026-04-01 16:00:00,ios,7
2085,105,2026-01-02 03:00:00,smart_tv,21
2086,105,2025-12-06 16:00:00,android,5
2087,105,2026-03-20 22:00:00,smart_tv,12
2088,105,2026-03-07 09:00:00,smart_tv,3
2089,105,2026-02-24 17:00:00,web,40
2090,105,2025-12-01 23:00:00,android,7
2091,105,2026-01-18 06:00:00,android,22
2092,106,2026-08-26 22:00:00,android,5
2093,106,2026-07-27 11:00:00,ios,24
2094,106,2025-10-03 14:00:00,web,21
2095,106,2025-07-15 05:00:00,android,34
2096,106,2026-03-26 12:00:00,smart_tv,7
2097,106,2026-06-05 06:00:00,smart_tv,1
2098,106,2026-09-05 07:00:00,web,5
2099,106,2026-05-19 03:00:00,smart_tv,19
2100,106,2026-02-12 03:00:00,android,30
2101,106,2026-07-18 03:00:00,ios,2
2102,106,2025-08-14 15:00:00,android,34
2103,106,2026-04-01 22:00:00,android,2
2104,106,2026-01-17 17:00:00,android,6
2105,106,2025-05-08 02:00:00,web,21
2106,106,2026-02-26 15:00:00,web,11
2107,106,2025-07-24 12:00:00,web,5
2108,106,2026-01-12 14:00:00,web,23
2109,106,2026-02-10 21:00:00,android,1
2110,106,2026-06-25 07:00:00,smart_tv,11
2111,107,2026-04-21 13:00:00,smart_tv,1
2112,107,2025-12-07 13:00:00,web,18
2113,107,2025-10-16 02:00:00,ios,16
2114,107,2026-08-26 15:00:00,ios,7
2115,107,2026-06-24 11:00:00,ios,17
2116,107,2025-10-11 00:00:00,web,3
2117,107,2026-06-22 15:00:00,android,1
2118,107,2026-06-21 03:00:00,web,23
2119,107,2026-01-30 14:00:00,smart_tv,24
2120,107,2026-04-05 21:00:00,ios,1
2121,107,2026-06-23 02:00:00,smart_tv,4
2122,107,2025-09-11 04:00:00,smart_tv,29
2123,107,2026-01-30 12:00:00,smart_tv,2
2124,107,2026-07-02 18:00:00,web,14
2125,107,2025-09-02 23:00:00,smart_tv,3
2126,107,2025-10-06 02:00:00,ios,3
2127,107,2026-01-14 06:00:00,ios,34
2128,107,2026-01-01 06:00:00,web,25
2129,107,2026-05-12 12:00:00,web,13
2130,107,2025-09-12 07:00:00,smart_tv,6
2131,107,2026-02-14 23:00:00,smart_tv,25
2132,107,2026-03-24 08:00:00,smart_tv,6
2133,107,2026-08-07 22:00:00,ios,10
2134,108,2026-05-03 20:00:00,smart_tv,8
2135,108,2026-07-07 11:00:00,android,14
2136,108,2026-08-15 21:00:00,ios,6
2137,108,2026-07-10 15:00:00,android,1
2138,108,2026-09-02 08:00:00,web,5
2139,108,2026-02-28 14:00:00,ios,23
2140,108,2026-02-08 03:00:00,android,8
2141,108,2026-04-22 15:00:00,ios,16
2142,108,2026-08-26 07:00:00,smart_tv,10
2143,108,2026-02-21 00:00:00,ios,8
2144,108,2026-02-03 23:00:00,smart_tv,1
2145,108,2026-01-11 02:00:00,android,11
2146,108,2026-08-27 21:00:00,smart_tv,27
2147,108,2025-12-28 05:00:00,web,46
2148,108,2026-06-28 19:00:00,ios,1
2149,108,2026-05-31 04:00:00,android,1
2150,108,2026-05-19 19:00:00,ios,4
2151,108,2026-02-02 02:00:00,smart_tv,4
2152,108,2026-09-07 15:00:00,android,1
2153,108,2026-08-10 06:00:00,smart_tv,21
2154,108,2026-05-14 21:00:00,web,6
2155,108,2026-08-26 15:00:00,web,23
2156,109,2026-07-07 08:00:00,web,7
2157,109,2026-07-16 10:00:00,web,7
2158,109,2026-07-16 17:00:00,android,20
2159,109,2026-03-04 01:00:00,smart_tv,1
2160,109,2026-06-18 03:00:00,smart_tv,2
2161,109,2026-06-06 14:00:00,ios,6
2162,109,2026-05-19 12:00:00,android,8
2163,109,2026-06-21 14:00:00,ios,3
2164,109,2026-03-09 01:00:00,android,2
2165,109,2026-04-14 17:00:00,smart_tv,12
2166,109,2026-08-15 09:00:00,smart_tv,9
2167,109,2026-08-27 05:00:00,ios,2
2168,109,2026-07-03 13:00:00,android,24
2169,109,2026-04-03 09:00:00,android,12
2170,109,2026-08-30 12:00:00,android,9
2171,109,2026-07-02 03:00:00,smart_tv,2
2172,109,2026-07-23 21:00:00,android,9
2173,109,2026-07-03 21:00:00,android,12
2174,109,2026-07-19 21:00:00,smart_tv,12
2175,109,2026-07-16 18:00:00,web,1
2176,109,2026-06-28 15:00:00,ios,51
2177,109,2026-07-21 05:00:00,web,1
2178,110,2026-03-25 01:00:00,smart_tv,1
2179,110,2026-01-25 08:00:00,android,10
2180,110,2026-03-19 18:00:00,android,3
2181,110,2026-01-18 19:00:00,ios,6
2182,110,2026-06-20 11:00:00,android,11
2183,110,2026-08-05 09:00:00,ios,11
2184,110,2025-12-20 01:00:00,android,25
2185,110,2025-07-23 18:00:00,android,6
2186,110,2025-08-01 04:00:00,smart_tv,9
2187,110,2026-01-12 11:00:00,android,18
2188,110,2026-08-27 23:00:00,smart_tv,8
2189,110,2026-05-03 00:00:00,smart_tv,29
2190,110,2026-08-04 20:00:00,web,1
2191,111,2026-04-08 12:00:00,ios,14
2192,111,2026-02-04 13:00:00,ios,13
2193,111,2026-04-09 11:00:00,ios,5
2194,111,2026-04-26 11:00:00,web,3
2195,111,2026-01-25 21:00:00,web,2
2196,111,2026-03-14 07:00:00,web,10
2197,111,2026-03-12 20:00:00,android,13
2198,111,2026-03-31 18:00:00,web,28
2199,111,2026-02-01 22:00:00,ios,12
2200,111,2026-01-27 09:00:00,ios,55
2201,111,2026-02-09 10:00:00,smart_tv,5
2202,111,2026-02-23 00:00:00,smart_tv,1
2203,111,2026-05-28 10:00:00,web,21
2204,111,2026-01-20 14:00:00,smart_tv,47
2205,111,2026-06-28 13:00:00,smart_tv,2
2206,112,2026-08-16 16:00:00,smart_tv,8
2207,112,2026-07-28 08:00:00,smart_tv,24
2208,112,2026-06-07 22:00:00,android,10
2209,112,2026-08-04 18:00:00,ios,28
2210,112,2026-06-07 10:00:00,android,11
2211,112,2026-07-23 18:00:00,web,26
2212,112,2026-07-24 10:00:00,ios,1
2213,112,2026-08-17 03:00:00,android,1
2214,112,2026-08-06 03:00:00,smart_tv,7
2215,112,2026-09-01 21:00:00,android,6
2216,112,2026-07-01 10:00:00,smart_tv,6
2217,113,2026-05-06 16:00:00,smart_tv,32
2218,113,2026-08-01 10:00:00,smart_tv,12
2219,113,2025-11-18 19:00:00,smart_tv,20
2220,113,2026-01-25 11:00:00,smart_tv,12
2221,113,2026-04-05 06:00:00,ios,14
2222,113,2026-05-06 20:00:00,ios,1
2223,113,2025-10-02 17:00:00,web,22
2224,113,2025-12-12 09:00:00,smart_tv,1
2225,113,2026-01-07 01:00:00,android,1
2226,113,2026-01-24 18:00:00,smart_tv,2
2227,113,2026-03-18 07:00:00,web,18
2228,113,2026-07-10 23:00:00,android,1
2229,113,2025-10-11 22:00:00,smart_tv,10
2230,113,2026-06-17 03:00:00,smart_tv,4
2231,113,2026-06-24 10:00:00,web,6
2232,113,2026-01-11 02:00:00,web,15
2233,113,2026-06-11 16:00:00,web,1
2234,113,2026-04-25 13:00:00,web,3
2235,113,2025-12-10 11:00:00,android,11
2236,114,2026-07-03 20:00:00,android,12
2237,114,2026-08-01 16:00:00,smart_tv,5
2238,114,2026-08-01 13:00:00,android,23
2239,114,2026-09-01 10:00:00,web,34
2240,114,2026-07-19 13:00:00,android,17
2241,114,2026-08-14 08:00:00,web,37
2242,114,2026-08-28 14:00:00,smart_tv,2
2243,114,2026-09-02 05:00:00,android,3
2244,114,2026-06-26 20:00:00,smart_tv,47
2245,114,2026-08-29 05:00:00,smart_tv,20
2246,114,2026-09-05 15:00:00,android,34
2247,114,2026-07-21 21:00:00,android,11
2248,114,2026-08-22 08:00:00,ios,81
2249,114,2026-08-31 19:00:00,ios,1
2250,114,2026-08-18 18:00:00,web,11
2251,114,2026-07-01 16:00:00,smart_tv,49
2252,114,2026-07-19 11:00:00,web,3
2253,115,2026-07-06 04:00:00,android,35
2254,115,2025-11-21 04:00:00,web,18
2255,115,2026-01-21 13:00:00,ios,11
2256,115,2026-05-14 10:00:00,ios,15
2257,115,2025-05-24 20:00:00,web,7
2258,115,2025-10-14 13:00:00,android,4
2259,115,2025-12-18 09:00:00,android,8
2260,115,2025-08-31 08:00:00,smart_tv,19
2261,115,2025-11-16 12:00:00,smart_tv,2
2262,115,2025-11-19 03:00:00,smart_tv,10
2263,115,2025-08-20 06:00:00,ios,40
2264,115,2025-04-17 07:00:00,smart_tv,24
2265,115,2026-01-31 14:00:00,smart_tv,34
2266,115,2026-07-30 17:00:00,android,41
2267,115,2026-06-09 13:00:00,web,5
2268,115,2025-04-26 06:00:00,ios,77
2269,115,2025-08-30 08:00:00,android,2
2270,116,2026-02-18 00:00:00,smart_tv,53
2271,116,2026-04-22 08:00:00,android,17
2272,116,2026-03-11 20:00:00,ios,1
2273,116,2026-01-01 23:00:00,android,6
2274,116,2026-08-16 00:00:00,smart_tv,5
2275,116,2026-01-08 02:00:00,android,32
2276,116,2026-05-20 19:00:00,web,18
2277,116,2026-05-12 02:00:00,ios,1
2278,116,2026-07-07 11:00:00,smart_tv,4
2279,116,2026-01-26 12:00:00,android,9
2280,116,2026-02-20 07:00:00,web,9
2281,116,2026-02-06 18:00:00,android,2
2282,116,2026-08-24 03:00:00,smart_tv,8
2283,116,2026-09-04 21:00:00,android,16
2284,116,2026-09-05 08:00:00,web,11
2285,116,2026-08-22 02:00:00,smart_tv,17
2286,116,2026-04-11 19:00:00,web,22
2287,116,2026-02-11 10:00:00,web,14
2288,116,2026-05-28 18:00:00,android,36
2289,116,2026-06-28 23:00:00,android,7
2290,116,2026-04-10 13:00:00,web,23
